"state_name","Date","race_grp","pop_12","project","vaccinated_pct_12_out","state","state_code"
"Connecticut",2021-10-25,"Hispanic",459667,1,"93.11","CT","09"
"Connecticut",2021-10-25,"White",2038755.09115527,1,"88.66","CT","09"
"Connecticut",2021-10-26,"Asian",138405.11423797,1,"99.38","CT","09"
"Connecticut",2021-10-26,"Black",299628.702540363,1,"80.09","CT","09"
"Connecticut",2021-10-26,"Hispanic",459667,1,"93.2","CT","09"
"Connecticut",2021-10-26,"White",2038755.09115527,1,"88.7","CT","09"
"Connecticut",2021-10-27,"Asian",138405.11423797,1,"99.39","CT","09"
"Connecticut",2021-10-27,"Black",299628.702540363,1,"80.26","CT","09"
"Connecticut",2021-10-27,"Hispanic",459667,1,"93.29","CT","09"
"Connecticut",2021-10-27,"White",2038755.09115527,1,"88.74","CT","09"
"Connecticut",2021-10-28,"Asian",138405.11423797,1,"99.4","CT","09"
"Connecticut",2021-10-28,"Black",299628.702540363,1,"80.43","CT","09"
"Connecticut",2021-10-28,"Hispanic",459667,1,"93.38","CT","09"
"Connecticut",2021-10-28,"White",2038755.09115527,1,"88.78","CT","09"
"Connecticut",2021-10-29,"Asian",138405.11423797,1,"99.42","CT","09"
"Connecticut",2021-10-29,"Black",299628.702540363,1,"80.6","CT","09"
"Connecticut",2021-10-29,"Hispanic",459667,1,"93.46","CT","09"
"Connecticut",2021-10-29,"White",2038755.09115527,1,"88.83","CT","09"
"Connecticut",2021-10-30,"Asian",138405.11423797,1,"99.43","CT","09"
"Connecticut",2021-10-30,"Black",299628.702540363,1,"80.76","CT","09"
"Connecticut",2021-10-30,"Hispanic",459667,1,"93.55","CT","09"
"Connecticut",2021-10-30,"White",2038755.09115527,1,"88.87","CT","09"
"Connecticut",2021-10-31,"Asian",138405.11423797,1,"99.44","CT","09"
"Connecticut",2021-10-31,"Black",299628.702540363,1,"80.92","CT","09"
"Connecticut",2021-10-31,"Hispanic",459667,1,"93.63","CT","09"
"Connecticut",2021-10-31,"White",2038755.09115527,1,"88.91","CT","09"
"Connecticut",2021-11-01,"Asian",138405.11423797,1,"99.45","CT","09"
"Connecticut",2021-11-01,"Black",299628.702540363,1,"81.09","CT","09"
"Connecticut",2021-11-01,"Hispanic",459667,1,"93.71","CT","09"
"Connecticut",2021-11-01,"White",2038755.09115527,1,"88.95","CT","09"
"Connecticut",2021-11-02,"Asian",138405.11423797,1,"99.46","CT","09"
"Connecticut",2021-11-02,"Black",299628.702540363,1,"81.25","CT","09"
"Connecticut",2021-11-02,"Hispanic",459667,1,"93.79","CT","09"
"Connecticut",2021-11-02,"White",2038755.09115527,1,"88.99","CT","09"
"Connecticut",2021-11-03,"Asian",138405.11423797,1,"99.47","CT","09"
"Connecticut",2021-11-03,"Black",299628.702540363,1,"81.41","CT","09"
"Connecticut",2021-11-03,"Hispanic",459667,1,"93.87","CT","09"
"Connecticut",2021-11-03,"White",2038755.09115527,1,"89.03","CT","09"
"Connecticut",2021-11-04,"Asian",138405.11423797,1,"99.49","CT","09"
"Connecticut",2021-11-04,"Black",299628.702540363,1,"81.56","CT","09"
"Connecticut",2021-11-04,"Hispanic",459667,1,"93.95","CT","09"
"Connecticut",2021-11-04,"White",2038755.09115527,1,"89.07","CT","09"
"Connecticut",2021-11-05,"Asian",138405.11423797,1,"99.5","CT","09"
"Connecticut",2021-11-05,"Black",299628.702540363,1,"81.72","CT","09"
"Connecticut",2021-11-05,"Hispanic",459667,1,"94.03","CT","09"
"Connecticut",2021-11-05,"White",2038755.09115527,1,"89.11","CT","09"
"Connecticut",2021-11-06,"Asian",138405.11423797,1,"99.51","CT","09"
"Connecticut",2021-11-06,"Black",299628.702540363,1,"81.88","CT","09"
"Connecticut",2021-11-06,"Hispanic",459667,1,"94.11","CT","09"
"Connecticut",2021-11-06,"White",2038755.09115527,1,"89.15","CT","09"
"Connecticut",2021-11-07,"Asian",138405.11423797,1,"99.52","CT","09"
"Connecticut",2021-11-07,"Black",299628.702540363,1,"82.03","CT","09"
"Connecticut",2021-11-07,"Hispanic",459667,1,"94.19","CT","09"
"Connecticut",2021-11-07,"White",2038755.09115527,1,"89.2","CT","09"
"Connecticut",2021-11-08,"Asian",138405.11423797,1,"99.53","CT","09"
"Connecticut",2021-11-08,"Black",299628.702540363,1,"82.18","CT","09"
"Connecticut",2021-11-08,"Hispanic",459667,1,"94.26","CT","09"
"Connecticut",2021-11-08,"White",2038755.09115527,1,"89.24","CT","09"
"Connecticut",2021-11-09,"Asian",138405.11423797,1,"99.54","CT","09"
"Connecticut",2021-11-09,"Black",299628.702540363,1,"82.34","CT","09"
"Connecticut",2021-11-09,"Hispanic",459667,1,"94.34","CT","09"
"Connecticut",2021-11-09,"White",2038755.09115527,1,"89.28","CT","09"
"Connecticut",2021-11-10,"Asian",138405.11423797,1,"99.55","CT","09"
"Connecticut",2021-11-10,"Black",299628.702540363,1,"82.49","CT","09"
"Connecticut",2021-11-10,"Hispanic",459667,1,"94.41","CT","09"
"Connecticut",2021-11-10,"White",2038755.09115527,1,"89.32","CT","09"
"Connecticut",2021-11-11,"Asian",138405.11423797,1,"99.56","CT","09"
"Connecticut",2021-11-11,"Black",299628.702540363,1,"82.63","CT","09"
"Connecticut",2021-11-11,"Hispanic",459667,1,"94.48","CT","09"
"Connecticut",2021-11-11,"White",2038755.09115527,1,"89.36","CT","09"
"Connecticut",2021-11-12,"Asian",138405.11423797,1,"99.57","CT","09"
"Connecticut",2021-11-12,"Black",299628.702540363,1,"82.78","CT","09"
"Connecticut",2021-11-12,"Hispanic",459667,1,"94.55","CT","09"
"Connecticut",2021-11-12,"White",2038755.09115527,1,"89.39","CT","09"
"Connecticut",2021-11-13,"Asian",138405.11423797,1,"99.58","CT","09"
"Connecticut",2021-11-13,"Black",299628.702540363,1,"82.93","CT","09"
"Connecticut",2021-11-13,"Hispanic",459667,1,"94.62","CT","09"
"Connecticut",2021-11-13,"White",2038755.09115527,1,"89.43","CT","09"
"Connecticut",2021-11-14,"Asian",138405.11423797,1,"99.58","CT","09"
"Connecticut",2021-11-14,"Black",299628.702540363,1,"83.07","CT","09"
"Connecticut",2021-11-14,"Hispanic",459667,1,"94.69","CT","09"
"Connecticut",2021-11-14,"White",2038755.09115527,1,"89.47","CT","09"
"Connecticut",2021-11-15,"Asian",138405.11423797,1,"99.59","CT","09"
"Connecticut",2021-11-15,"Black",299628.702540363,1,"83.22","CT","09"
"Connecticut",2021-11-15,"Hispanic",459667,1,"94.76","CT","09"
"Connecticut",2021-11-15,"White",2038755.09115527,1,"89.51","CT","09"
"Connecticut",2021-11-16,"Asian",138405.11423797,1,"99.6","CT","09"
"Connecticut",2021-11-16,"Black",299628.702540363,1,"83.36","CT","09"
"Connecticut",2021-11-16,"Hispanic",459667,1,"94.83","CT","09"
"Connecticut",2021-11-16,"White",2038755.09115527,1,"89.55","CT","09"
"Connecticut",2021-11-17,"Asian",138405.11423797,1,"99.61","CT","09"
"Connecticut",2021-11-17,"Black",299628.702540363,1,"83.5","CT","09"
"Connecticut",2021-11-17,"Hispanic",459667,1,"94.9","CT","09"
"Connecticut",2021-11-17,"White",2038755.09115527,1,"89.59","CT","09"
"Connecticut",2021-11-18,"Asian",138405.11423797,1,"99.62","CT","09"
"Connecticut",2021-11-18,"Black",299628.702540363,1,"83.64","CT","09"
"Connecticut",2021-11-18,"Hispanic",459667,1,"94.96","CT","09"
"Connecticut",2021-11-18,"White",2038755.09115527,1,"89.63","CT","09"
"Connecticut",2021-11-19,"Asian",138405.11423797,1,"99.63","CT","09"
"Connecticut",2021-11-19,"Black",299628.702540363,1,"83.78","CT","09"
"Connecticut",2021-11-19,"Hispanic",459667,1,"95.03","CT","09"
"Connecticut",2021-11-19,"White",2038755.09115527,1,"89.67","CT","09"
"Connecticut",2021-11-20,"Asian",138405.11423797,1,"99.63","CT","09"
"Connecticut",2021-11-20,"Black",299628.702540363,1,"83.92","CT","09"
"Connecticut",2021-11-20,"Hispanic",459667,1,"95.09","CT","09"
"Connecticut",2021-11-20,"White",2038755.09115527,1,"89.71","CT","09"
"Connecticut",2021-11-21,"Asian",138405.11423797,1,"99.64","CT","09"
"Connecticut",2021-11-21,"Black",299628.702540363,1,"84.06","CT","09"
"Connecticut",2021-11-21,"Hispanic",459667,1,"95.16","CT","09"
"Connecticut",2021-11-21,"White",2038755.09115527,1,"89.74","CT","09"
"Connecticut",2021-11-22,"Asian",138405.11423797,1,"99.65","CT","09"
"Connecticut",2021-11-22,"Black",299628.702540363,1,"84.19","CT","09"
"Connecticut",2021-11-22,"Hispanic",459667,1,"95.22","CT","09"
"Connecticut",2021-11-22,"White",2038755.09115527,1,"89.78","CT","09"
"Connecticut",2021-11-23,"Asian",138405.11423797,1,"99.66","CT","09"
"Connecticut",2021-11-23,"Black",299628.702540363,1,"84.33","CT","09"
"Connecticut",2021-11-23,"Hispanic",459667,1,"95.28","CT","09"
"Connecticut",2021-11-23,"White",2038755.09115527,1,"89.82","CT","09"
"Connecticut",2021-11-24,"Asian",138405.11423797,1,"99.66","CT","09"
"Connecticut",2021-11-24,"Black",299628.702540363,1,"84.46","CT","09"
"Connecticut",2021-11-24,"Hispanic",459667,1,"95.34","CT","09"
"Connecticut",2021-11-24,"White",2038755.09115527,1,"89.86","CT","09"
"Connecticut",2021-11-25,"Asian",138405.11423797,1,"99.67","CT","09"
"Connecticut",2021-11-25,"Black",299628.702540363,1,"84.59","CT","09"
"Connecticut",2021-11-25,"Hispanic",459667,1,"95.4","CT","09"
"Connecticut",2021-11-25,"White",2038755.09115527,1,"89.9","CT","09"
"Connecticut",2021-11-26,"Asian",138405.11423797,1,"99.68","CT","09"
"Connecticut",2021-11-26,"Black",299628.702540363,1,"84.72","CT","09"
"Connecticut",2021-11-26,"Hispanic",459667,1,"95.46","CT","09"
"Connecticut",2021-11-26,"White",2038755.09115527,1,"89.93","CT","09"
"Connecticut",2021-11-27,"Asian",138405.11423797,1,"99.68","CT","09"
"Connecticut",2021-11-27,"Black",299628.702540363,1,"84.85","CT","09"
"Connecticut",2021-11-27,"Hispanic",459667,1,"95.52","CT","09"
"Connecticut",2021-11-27,"White",2038755.09115527,1,"89.97","CT","09"
"Connecticut",2021-11-28,"Asian",138405.11423797,1,"99.69","CT","09"
"Connecticut",2021-11-28,"Black",299628.702540363,1,"84.98","CT","09"
"Connecticut",2021-11-28,"Hispanic",459667,1,"95.58","CT","09"
"Connecticut",2021-11-28,"White",2038755.09115527,1,"90.01","CT","09"
"Connecticut",2021-11-29,"Asian",138405.11423797,1,"99.7","CT","09"
"Connecticut",2021-11-29,"Black",299628.702540363,1,"85.11","CT","09"
"Connecticut",2021-11-29,"Hispanic",459667,1,"95.64","CT","09"
"Connecticut",2021-11-29,"White",2038755.09115527,1,"90.05","CT","09"
"Connecticut",2021-11-30,"Asian",138405.11423797,1,"99.7","CT","09"
"Connecticut",2021-11-30,"Black",299628.702540363,1,"85.24","CT","09"
"Connecticut",2021-11-30,"Hispanic",459667,1,"95.69","CT","09"
"Connecticut",2021-11-30,"White",2038755.09115527,1,"90.08","CT","09"
"Connecticut",2021-12-01,"Asian",138405.11423797,1,"99.71","CT","09"
"Connecticut",2021-12-01,"Black",299628.702540363,1,"85.36","CT","09"
"Connecticut",2021-12-01,"Hispanic",459667,1,"95.75","CT","09"
"Connecticut",2021-12-01,"White",2038755.09115527,1,"90.12","CT","09"
"Connecticut",2021-12-02,"Asian",138405.11423797,1,"99.72","CT","09"
"Connecticut",2021-12-02,"Black",299628.702540363,1,"85.49","CT","09"
"Connecticut",2021-12-02,"Hispanic",459667,1,"95.8","CT","09"
"Connecticut",2021-12-02,"White",2038755.09115527,1,"90.16","CT","09"
"Connecticut",2021-12-03,"Asian",138405.11423797,1,"99.72","CT","09"
"Connecticut",2021-12-03,"Black",299628.702540363,1,"85.61","CT","09"
"Connecticut",2021-12-03,"Hispanic",459667,1,"95.86","CT","09"
"Connecticut",2021-12-03,"White",2038755.09115527,1,"90.19","CT","09"
"Connecticut",2021-12-04,"Asian",138405.11423797,1,"99.73","CT","09"
"Connecticut",2021-12-04,"Black",299628.702540363,1,"85.73","CT","09"
"Connecticut",2021-12-04,"Hispanic",459667,1,"95.91","CT","09"
"Connecticut",2021-12-04,"White",2038755.09115527,1,"90.23","CT","09"
"Connecticut",2021-12-05,"Asian",138405.11423797,1,"99.73","CT","09"
"Connecticut",2021-12-05,"Black",299628.702540363,1,"85.85","CT","09"
"Connecticut",2021-12-05,"Hispanic",459667,1,"95.96","CT","09"
"Connecticut",2021-12-05,"White",2038755.09115527,1,"90.27","CT","09"
"Connecticut",2021-12-06,"Asian",138405.11423797,1,"99.74","CT","09"
"Connecticut",2021-12-06,"Black",299628.702540363,1,"85.97","CT","09"
"Connecticut",2021-12-06,"Hispanic",459667,1,"96.02","CT","09"
"Connecticut",2021-12-06,"White",2038755.09115527,1,"90.3","CT","09"
"Connecticut",2021-12-07,"Asian",138405.11423797,1,"99.74","CT","09"
"Connecticut",2021-12-07,"Black",299628.702540363,1,"86.09","CT","09"
"Connecticut",2021-12-07,"Hispanic",459667,1,"96.07","CT","09"
"Connecticut",2021-12-07,"White",2038755.09115527,1,"90.34","CT","09"
"Connecticut",2021-12-08,"Asian",138405.11423797,1,"99.75","CT","09"
"Connecticut",2021-12-08,"Black",299628.702540363,1,"86.21","CT","09"
"Connecticut",2021-12-08,"Hispanic",459667,1,"96.12","CT","09"
"Connecticut",2021-12-08,"White",2038755.09115527,1,"90.37","CT","09"
"Connecticut",2021-12-09,"Asian",138405.11423797,1,"99.75","CT","09"
"Connecticut",2021-12-09,"Black",299628.702540363,1,"86.33","CT","09"
"Connecticut",2021-12-09,"Hispanic",459667,1,"96.17","CT","09"
"Connecticut",2021-12-09,"White",2038755.09115527,1,"90.41","CT","09"
"Connecticut",2021-12-10,"Asian",138405.11423797,1,"99.76","CT","09"
"Connecticut",2021-12-10,"Black",299628.702540363,1,"86.45","CT","09"
"Connecticut",2021-12-10,"Hispanic",459667,1,"96.22","CT","09"
"Connecticut",2021-12-10,"White",2038755.09115527,1,"90.45","CT","09"
"Connecticut",2021-12-11,"Asian",138405.11423797,1,"99.77","CT","09"
"Connecticut",2021-12-11,"Black",299628.702540363,1,"86.56","CT","09"
"Connecticut",2021-12-11,"Hispanic",459667,1,"96.27","CT","09"
"Connecticut",2021-12-11,"White",2038755.09115527,1,"90.48","CT","09"
"Connecticut",2021-12-12,"Asian",138405.11423797,1,"99.77","CT","09"
"Connecticut",2021-12-12,"Black",299628.702540363,1,"86.67","CT","09"
"Connecticut",2021-12-12,"Hispanic",459667,1,"96.32","CT","09"
"Connecticut",2021-12-12,"White",2038755.09115527,1,"90.52","CT","09"
"Connecticut",2021-12-13,"Asian",138405.11423797,1,"99.77","CT","09"
"Connecticut",2021-12-13,"Black",299628.702540363,1,"86.79","CT","09"
"Connecticut",2021-12-13,"Hispanic",459667,1,"96.36","CT","09"
"Connecticut",2021-12-13,"White",2038755.09115527,1,"90.55","CT","09"
"Connecticut",2021-12-14,"Asian",138405.11423797,1,"99.78","CT","09"
"Connecticut",2021-12-14,"Black",299628.702540363,1,"86.9","CT","09"
"Connecticut",2021-12-14,"Hispanic",459667,1,"96.41","CT","09"
"Connecticut",2021-12-14,"White",2038755.09115527,1,"90.59","CT","09"
"Connecticut",2021-12-15,"Asian",138405.11423797,1,"99.78","CT","09"
"Connecticut",2021-12-15,"Black",299628.702540363,1,"87.01","CT","09"
"Connecticut",2021-12-15,"Hispanic",459667,1,"96.46","CT","09"
"Connecticut",2021-12-15,"White",2038755.09115527,1,"90.62","CT","09"
"Connecticut",2021-12-16,"Asian",138405.11423797,1,"99.79","CT","09"
"Connecticut",2021-12-16,"Black",299628.702540363,1,"87.12","CT","09"
"Connecticut",2021-12-16,"Hispanic",459667,1,"96.5","CT","09"
"Connecticut",2021-12-16,"White",2038755.09115527,1,"90.66","CT","09"
"Connecticut",2021-12-17,"Asian",138405.11423797,1,"99.79","CT","09"
"Connecticut",2021-12-17,"Black",299628.702540363,1,"87.23","CT","09"
"Connecticut",2021-12-17,"Hispanic",459667,1,"96.55","CT","09"
"Connecticut",2021-12-17,"White",2038755.09115527,1,"90.69","CT","09"
"Connecticut",2021-12-18,"Asian",138405.11423797,1,"99.8","CT","09"
"Connecticut",2021-12-18,"Black",299628.702540363,1,"87.34","CT","09"
"Connecticut",2021-12-18,"Hispanic",459667,1,"96.59","CT","09"
"Connecticut",2021-12-18,"White",2038755.09115527,1,"90.73","CT","09"
"Connecticut",2021-12-19,"Asian",138405.11423797,1,"99.8","CT","09"
"Connecticut",2021-12-19,"Black",299628.702540363,1,"87.45","CT","09"
"Connecticut",2021-12-19,"Hispanic",459667,1,"96.64","CT","09"
"Connecticut",2021-12-19,"White",2038755.09115527,1,"90.76","CT","09"
"Connecticut",2021-12-20,"Asian",138405.11423797,1,"99.81","CT","09"
"Connecticut",2021-12-20,"Black",299628.702540363,1,"87.56","CT","09"
"Connecticut",2021-12-20,"Hispanic",459667,1,"96.68","CT","09"
"Connecticut",2021-12-20,"White",2038755.09115527,1,"90.8","CT","09"
"Connecticut",2021-12-21,"Asian",138405.11423797,1,"99.81","CT","09"
"Connecticut",2021-12-21,"Black",299628.702540363,1,"87.66","CT","09"
"Connecticut",2021-12-21,"Hispanic",459667,1,"96.72","CT","09"
"Connecticut",2021-12-21,"White",2038755.09115527,1,"90.83","CT","09"
"Connecticut",2021-12-22,"Asian",138405.11423797,1,"99.81","CT","09"
"Connecticut",2021-12-22,"Black",299628.702540363,1,"87.77","CT","09"
"Connecticut",2021-12-22,"Hispanic",459667,1,"96.77","CT","09"
"Connecticut",2021-12-22,"White",2038755.09115527,1,"90.86","CT","09"
"Connecticut",2021-12-23,"Asian",138405.11423797,1,"99.82","CT","09"
"Connecticut",2021-12-23,"Black",299628.702540363,1,"87.87","CT","09"
"Connecticut",2021-12-23,"Hispanic",459667,1,"96.81","CT","09"
"Connecticut",2021-12-23,"White",2038755.09115527,1,"90.9","CT","09"
"Connecticut",2021-12-24,"Asian",138405.11423797,1,"99.82","CT","09"
"Connecticut",2021-12-24,"Black",299628.702540363,1,"87.97","CT","09"
"Connecticut",2021-12-24,"Hispanic",459667,1,"96.85","CT","09"
"Connecticut",2021-12-24,"White",2038755.09115527,1,"90.93","CT","09"
"Connecticut",2021-12-25,"Asian",138405.11423797,1,"99.83","CT","09"
"Connecticut",2021-12-25,"Black",299628.702540363,1,"88.08","CT","09"
"Connecticut",2021-12-25,"Hispanic",459667,1,"96.89","CT","09"
"Connecticut",2021-12-25,"White",2038755.09115527,1,"90.97","CT","09"
"Connecticut",2021-12-26,"Asian",138405.11423797,1,"99.83","CT","09"
"Connecticut",2021-12-26,"Black",299628.702540363,1,"88.18","CT","09"
"Connecticut",2021-12-26,"Hispanic",459667,1,"96.93","CT","09"
"Connecticut",2021-12-26,"White",2038755.09115527,1,"91","CT","09"
"Connecticut",2021-12-27,"Asian",138405.11423797,1,"99.83","CT","09"
"Connecticut",2021-12-27,"Black",299628.702540363,1,"88.28","CT","09"
"Connecticut",2021-12-27,"Hispanic",459667,1,"96.97","CT","09"
"Connecticut",2021-12-27,"White",2038755.09115527,1,"91.03","CT","09"
"Connecticut",2021-12-28,"Asian",138405.11423797,1,"99.84","CT","09"
"Connecticut",2021-12-28,"Black",299628.702540363,1,"88.38","CT","09"
"Connecticut",2021-12-28,"Hispanic",459667,1,"97.01","CT","09"
"Connecticut",2021-12-28,"White",2038755.09115527,1,"91.07","CT","09"
"Connecticut",2021-12-29,"Asian",138405.11423797,1,"99.84","CT","09"
"Connecticut",2021-12-29,"Black",299628.702540363,1,"88.48","CT","09"
"Connecticut",2021-12-29,"Hispanic",459667,1,"97.05","CT","09"
"Connecticut",2021-12-29,"White",2038755.09115527,1,"91.1","CT","09"
"Connecticut",2021-12-30,"Asian",138405.11423797,1,"99.84","CT","09"
"Connecticut",2021-12-30,"Black",299628.702540363,1,"88.57","CT","09"
"Connecticut",2021-12-30,"Hispanic",459667,1,"97.09","CT","09"
"Connecticut",2021-12-30,"White",2038755.09115527,1,"91.13","CT","09"
"Connecticut",2021-12-31,"Asian",138405.11423797,1,"99.85","CT","09"
"Connecticut",2021-12-31,"Black",299628.702540363,1,"88.67","CT","09"
"Connecticut",2021-12-31,"Hispanic",459667,1,"97.12","CT","09"
"Connecticut",2021-12-31,"White",2038755.09115527,1,"91.17","CT","09"
"Connecticut",2022-01-01,"Asian",138405.11423797,1,"99.85","CT","09"
"Connecticut",2022-01-01,"Black",299628.702540363,1,"88.77","CT","09"
"Connecticut",2022-01-01,"Hispanic",459667,1,"97.16","CT","09"
"Connecticut",2022-01-01,"White",2038755.09115527,1,"91.2","CT","09"
"Connecticut",2021-03-01,"All",2995177,,"22.94","CT","09"
"Connecticut",2021-03-15,"All",2995177,,"30.67","CT","09"
"Connecticut",2021-03-29,"All",2995177,,"39.46","CT","09"
"Connecticut",2021-04-05,"All",2995177,,"44.6","CT","09"
"Connecticut",2021-04-12,"All",2995177,,"50.99","CT","09"
"Connecticut",2021-04-19,"All",2995177,,"56.74","CT","09"
"Connecticut",2021-04-26,"All",2995177,,"61.09","CT","09"
"Connecticut",2021-05-03,"All",2995177,,"64.08","CT","09"
"Connecticut",2021-05-10,"All",2995177,,"66.12","CT","09"
"Connecticut",2021-05-17,"All",2995177,,"68.2","CT","09"
"Connecticut",2021-05-24,"All",2995177,,"70.9","CT","09"
"Connecticut",2021-06-07,"All",2995177,,"73.8","CT","09"
"Connecticut",2021-06-14,"All",2995177,,"74.8","CT","09"
"Connecticut",2021-06-21,"All",2995177,,"75.8","CT","09"
"Connecticut",2021-06-28,"All",2995177,,"76.7","CT","09"
"Connecticut",2021-07-06,"All",2995177,,"77.5","CT","09"
"Connecticut",2021-07-19,"All",2995177,,"78.7","CT","09"
"Connecticut",2021-08-02,"All",2995177,,"80.5","CT","09"
"Connecticut",2021-08-16,"All",2995177,,"82.4","CT","09"
"Connecticut",2021-09-07,"All",2995177,,"84.72","CT","09"
"Connecticut",2021-09-20,"All",2995177,,"86.5","CT","09"
"Connecticut",2021-09-21,"All",2995177,1,"86.58","CT","09"
"Connecticut",2021-09-22,"All",2995177,1,"86.66","CT","09"
"Connecticut",2021-09-23,"All",2995177,1,"86.74","CT","09"
"Connecticut",2021-09-24,"All",2995177,1,"86.82","CT","09"
"Connecticut",2021-09-25,"All",2995177,1,"86.9","CT","09"
"Connecticut",2021-09-26,"All",2995177,1,"86.97","CT","09"
"Connecticut",2021-09-27,"All",2995177,1,"87.05","CT","09"
"Connecticut",2021-09-28,"All",2995177,1,"87.13","CT","09"
"Connecticut",2021-09-29,"All",2995177,1,"87.2","CT","09"
"Connecticut",2021-09-30,"All",2995177,1,"87.28","CT","09"
"Connecticut",2021-10-01,"All",2995177,1,"87.35","CT","09"
"Connecticut",2021-10-02,"All",2995177,1,"87.42","CT","09"
"Connecticut",2021-10-03,"All",2995177,1,"87.5","CT","09"
"Connecticut",2021-10-04,"All",2995177,1,"87.57","CT","09"
"Connecticut",2021-10-05,"All",2995177,1,"87.64","CT","09"
"Connecticut",2021-10-06,"All",2995177,1,"87.71","CT","09"
"Connecticut",2021-10-07,"All",2995177,1,"87.79","CT","09"
"Connecticut",2021-10-08,"All",2995177,1,"87.86","CT","09"
"Connecticut",2021-10-09,"All",2995177,1,"87.93","CT","09"
"Connecticut",2021-10-10,"All",2995177,1,"88","CT","09"
"Connecticut",2021-10-11,"All",2995177,1,"88.06","CT","09"
"Connecticut",2021-10-12,"All",2995177,1,"88.13","CT","09"
"Connecticut",2021-10-13,"All",2995177,1,"88.2","CT","09"
"Connecticut",2021-10-14,"All",2995177,1,"88.27","CT","09"
"Connecticut",2021-10-15,"All",2995177,1,"88.33","CT","09"
"Connecticut",2021-10-16,"All",2995177,1,"88.4","CT","09"
"Connecticut",2021-10-17,"All",2995177,1,"88.47","CT","09"
"Connecticut",2021-10-18,"All",2995177,1,"88.53","CT","09"
"Connecticut",2021-10-19,"All",2995177,1,"88.6","CT","09"
"Connecticut",2021-10-20,"All",2995177,1,"88.66","CT","09"
"Connecticut",2021-10-21,"All",2995177,1,"88.72","CT","09"
"Connecticut",2021-10-22,"All",2995177,1,"88.79","CT","09"
"Connecticut",2021-10-23,"All",2995177,1,"88.85","CT","09"
"Connecticut",2021-10-24,"All",2995177,1,"88.91","CT","09"
"Connecticut",2021-10-25,"All",2995177,1,"88.98","CT","09"
"Connecticut",2021-10-26,"All",2995177,1,"89.04","CT","09"
"Connecticut",2021-10-27,"All",2995177,1,"89.1","CT","09"
"Connecticut",2021-10-28,"All",2995177,1,"89.16","CT","09"
"Connecticut",2021-10-29,"All",2995177,1,"89.22","CT","09"
"Connecticut",2021-10-30,"All",2995177,1,"89.28","CT","09"
"Connecticut",2021-10-31,"All",2995177,1,"89.34","CT","09"
"Connecticut",2021-11-01,"All",2995177,1,"89.4","CT","09"
"Connecticut",2021-11-02,"All",2995177,1,"89.46","CT","09"
"Connecticut",2021-11-03,"All",2995177,1,"89.51","CT","09"
"Connecticut",2021-11-04,"All",2995177,1,"89.57","CT","09"
"Connecticut",2021-11-05,"All",2995177,1,"89.63","CT","09"
"Connecticut",2021-11-06,"All",2995177,1,"89.68","CT","09"
"Connecticut",2021-11-07,"All",2995177,1,"89.74","CT","09"
"Connecticut",2021-11-08,"All",2995177,1,"89.8","CT","09"
"Connecticut",2021-11-09,"All",2995177,1,"89.85","CT","09"
"Connecticut",2021-11-10,"All",2995177,1,"89.91","CT","09"
"Connecticut",2021-11-11,"All",2995177,1,"89.96","CT","09"
"Connecticut",2021-11-12,"All",2995177,1,"90.02","CT","09"
"Connecticut",2021-11-13,"All",2995177,1,"90.07","CT","09"
"Connecticut",2021-11-14,"All",2995177,1,"90.12","CT","09"
"Connecticut",2021-11-15,"All",2995177,1,"90.18","CT","09"
"Connecticut",2021-11-16,"All",2995177,1,"90.23","CT","09"
"Connecticut",2021-11-17,"All",2995177,1,"90.28","CT","09"
"Connecticut",2021-11-18,"All",2995177,1,"90.34","CT","09"
"Connecticut",2021-11-19,"All",2995177,1,"90.39","CT","09"
"Connecticut",2021-11-20,"All",2995177,1,"90.44","CT","09"
"Connecticut",2021-11-21,"All",2995177,1,"90.49","CT","09"
"Connecticut",2021-11-22,"All",2995177,1,"90.54","CT","09"
"Connecticut",2021-11-23,"All",2995177,1,"90.59","CT","09"
"Connecticut",2021-11-24,"All",2995177,1,"90.64","CT","09"
"Connecticut",2021-11-25,"All",2995177,1,"90.69","CT","09"
"Connecticut",2021-11-26,"All",2995177,1,"90.74","CT","09"
"Connecticut",2021-11-27,"All",2995177,1,"90.79","CT","09"
"Connecticut",2021-11-28,"All",2995177,1,"90.84","CT","09"
"Connecticut",2021-11-29,"All",2995177,1,"90.89","CT","09"
"Connecticut",2021-11-30,"All",2995177,1,"90.93","CT","09"
"Connecticut",2021-12-01,"All",2995177,1,"90.98","CT","09"
"Connecticut",2021-12-02,"All",2995177,1,"91.03","CT","09"
"Connecticut",2021-12-03,"All",2995177,1,"91.08","CT","09"
"Connecticut",2021-12-04,"All",2995177,1,"91.12","CT","09"
"Connecticut",2021-12-05,"All",2995177,1,"91.17","CT","09"
"Connecticut",2021-12-06,"All",2995177,1,"91.21","CT","09"
"Connecticut",2021-12-07,"All",2995177,1,"91.26","CT","09"
"Connecticut",2021-12-08,"All",2995177,1,"91.31","CT","09"
"Connecticut",2021-12-09,"All",2995177,1,"91.35","CT","09"
"Connecticut",2021-12-10,"All",2995177,1,"91.4","CT","09"
"Connecticut",2021-12-11,"All",2995177,1,"91.44","CT","09"
"Connecticut",2021-12-12,"All",2995177,1,"91.48","CT","09"
"Connecticut",2021-12-13,"All",2995177,1,"91.53","CT","09"
